,arxiv_link,pdf_link,title,authors,abstract,submitted
1638,https://arxiv.org/abs/1602.09039,https://arxiv.org/pdf/1602.09039,Dynamic Channel Allocation for Interference Mitigation in Relay-assisted Wireless Body Networks,"Authors: Mohamad Jaafar Ali, Hassine Moungla, Ahmed Mehaoua, Yong Xu","Abstract: We focus on interference mitigation and energy conservation within a single wireless body area network (WBAN). We adopt two-hop communication scheme supported by the the IEEE 802.15.6 standard (2012). In this paper, we propose a dynamic channel allocation scheme, namely DCAIM to mitigate node-level interference amongst the coexisting regions of a WBAN. At the time, the sensors are in the radius co… ▽ More","Submitted 2 November, 2016; v1 submitted 29 February, 2016; originally announced February 2016."
1639,https://arxiv.org/abs/1602.08237,https://arxiv.org/pdf/1602.08237,Machine Agency in Human-Machine Networks; Impacts and Trust Implications,"Authors: Vegard Engen, J. Brian Pickering, Paul Walland","Abstract: …network. On this basis, we discuss and demonstrate the impact and trust implica-tions for machine actors in human-machine networks for emergency decision support, healthcare and future smart homes. We maintain that machine agency not only facilitates human to machine trust, but also interpersonal trust; and that trust must develop to be able to seize the ful… ▽ More","Submitted 26 February, 2016; originally announced February 2016."
1640,https://arxiv.org/abs/1602.07810,https://arxiv.org/pdf/1602.07810,Big Data For Development: Applications and Techniques,"Authors: Anwaar Ali, Junaid Qadir, Raihan ur Rasool, Arjuna Sathiaseelan, Andrej Zwitter","Abstract: …the application of big data analytics for the purpose of human development. The emerging ability to use big data techniques for development (BD4D) promises to revolutionalize healthcare, education, and agriculture; facilitate the alleviation of poverty; and help to deal with humanitarian crises and violent conflicts. Besides all the benefits, the large-scale… ▽ More","Submitted 25 February, 2016; originally announced February 2016."
1641,https://arxiv.org/abs/1602.06468,https://arxiv.org/pdf/1602.06468,FLASH: Fast Bayesian Optimization for Data Analytic Pipelines,"Authors: Yuyu Zhang, Mohammad Taha Bahadori, Hang Su, Jimeng Sun","Abstract: …time budget, FLASH achieves up to 20% improvement on test error rate compared to the baselines. FLASH also yields state-of-the-art performance on a real-world application for healthcare predictive modeling. ▽ More","Submitted 23 June, 2016; v1 submitted 20 February, 2016; originally announced February 2016."
1642,https://arxiv.org/abs/1602.05751,https://arxiv.org/pdf/1602.05751,Human-Data Interaction in Healthcare,"Authors: Federico Cabitza, Angela Locoro","Abstract: In this paper, we focus on an emerging strand of IT-oriented research, namely Human-Data Interaction (HDI) and how this can be applied to healthcare. HDI regards both how humans create and use data by means of interactive systems, which can both assist and constrain them, as well as to passively collect and proactively generate data.… ▽ More","Submitted 13 May, 2016; v1 submitted 18 February, 2016; originally announced February 2016."
1643,https://arxiv.org/abs/1602.05568,https://arxiv.org/pdf/1602.05568,Multi-layer Representation Learning for Medical Concepts,"Authors: Edward Choi, Mohammad Taha Bahadori, Elizabeth Searles, Catherine Coffey, Jimeng Sun","Abstract: …translation or document classification. Proper representations of medical concepts such as diagnosis, medication, procedure codes and visits will have broad applications in healthcare analytics. However, in Electronic Health Records (EHR) the visit sequences of patients include multiple concepts (diagnosis, procedure, and medication codes) per visit. This st… ▽ More","Submitted 17 February, 2016; originally announced February 2016."
1644,https://arxiv.org/abs/1602.04974,https://arxiv.org/pdf/1602.04974,Encoding Distortion Modeling For DWT-Based Wireless EEG Monitoring System,"Authors: Alaa Awad, Medhat H. M. Elsayed, Amr Mohamed","Abstract: …area sensor net- works leverage wireless and mobile communication technologies to facilitate development of innovative medical applications that can significantly enhance healthcare services and improve quality of life. Specifically, Electroencephalography (EEG)-based applications lie at the heart of these promising technologies. However, the design and oper… ▽ More","Submitted 16 February, 2016; originally announced February 2016."
1645,https://arxiv.org/abs/1602.04257,https://arxiv.org/pdf/1602.04257,Identifying Diabetic Patients with High Risk of Readmission,"Authors: Malladihalli S Bhuvan, Ankit Kumar, Adil Zafar, Vinith Kishore","Abstract: Hospital readmissions are expensive and reflect the inadequacies in healthcare system. In the United States alone, treatment of readmitted diabetic patients exceeds 250 million dollars per year. Early identification of patients facing a high risk of readmission can enable… ▽ More","Submitted 12 February, 2016; originally announced February 2016."
1646,https://arxiv.org/abs/1602.03600,https://arxiv.org/pdf/1602.03600,Data-Driven Online Decision Making with Costly Information Acquisition,"Authors: Onur Atan, Mihaela van der Schaar","Abstract: In most real-world settings such as recommender systems, finance, and healthcare, collecting useful information is costly and requires an active choice on the part of the decision maker. The decision-maker needs to learn simultaneously what observations to make and what actions to take. This paper incorporates the information acquisition decision into an onl… ▽ More","Submitted 20 October, 2017; v1 submitted 10 February, 2016; originally announced February 2016."
1647,https://arxiv.org/abs/1602.02343,https://arxiv.org/pdf/1602.02343,Eye-CU: Sleep Pose Classification for Healthcare using Multimodal Multiview Data,"Authors: Carlos Torres, Victor Fragoso, Scott D. Hammond, Jeffrey C. Fried, B. S. Manjunath","Abstract: …the difference between expected and estimated labels. The new system, Eye-CU, is an affordable multi-sensor modular system for unobtrusive data collection and analysis in healthcare. Experimental results indicate that the performance of cc-LS matches the performance of existing methods in ideal scenarios. This method outperforms the latest techniques in chal… ▽ More","Submitted 22 February, 2016; v1 submitted 7 February, 2016; originally announced February 2016."
1648,https://arxiv.org/abs/1602.00895,https://arxiv.org/pdf/1602.00895,BANZKP: a Secure Authentication Scheme Using Zero Knowledge Proof for WBANs,"Authors: Nesrine Khernane, Maria Potop-Butucaru, Claude Chaudet","Abstract: -Wireless body area network(WBAN) has shown great potential in improving healthcare quality not only for patients but also for medical staff. However, security and privacy are still an important issue in WBANs especially in multi-hop architectures. In this paper, we propose and present the design and the evaluation of a secure lightweight and energy efficien… ▽ More","Submitted 2 February, 2016; originally announced February 2016."
1649,https://arxiv.org/abs/1602.00357,https://arxiv.org/pdf/1602.00357,DeepCare: A Deep Dynamic Memory Model for Predictive Medicine,"Authors: Trang Pham, Truyen Tran, Dinh Phung, Svetha Venkatesh","Abstract: Personalized predictive medicine necessitates the modeling of patient illness and care processes, which inherently have long-term temporal dependencies. Healthcare observations, recorded in electronic medical records, are episodic and irregular in time. We introduce DeepCare, an end-to-end deep dynamic neural network that reads medical records, stores previo… ▽ More","Submitted 10 April, 2017; v1 submitted 31 January, 2016; originally announced February 2016."
1650,https://arxiv.org/abs/1602.00081,https://arxiv.org/pdf/1602.00081,Active Particles in Complex and Crowded Environments,"Authors: Clemens Bechinger, Roberto Di Leonardo, Hartmut Löwen, Charles Reichhardt, Giorgio Volpe, Giovanni Volpe","Abstract: …particles that feature similar swimming behaviors based on different mechanisms; these manmade micro- and nanomachines hold a great potential as autonomous agents for healthcare, sustainability, and security applications. With a focus on the basic physical features of the interactions of self-propelled Brownian particles with a crowded and complex environmen… ▽ More","Submitted 29 December, 2016; v1 submitted 30 January, 2016; originally announced February 2016."
1651,https://arxiv.org/abs/1601.03278,https://arxiv.org/pdf/1601.03278,Your Activities of Daily Living (YADL): An Image-based Survey Technique for Patients with Arthritis,"Authors: Longqi Yang, Diana Freed, Alex Wu, Judy Wu, JP Pollak, Deborah Estrin",Abstract: Healthcare professionals use Activities of Daily Living (ADL) to characterize a patient's functional status and to evaluate the effectiveness of treatment plans. ADLs are traditionally measured using standardized text-based questionnaires and the only form of personalization is in the form of question branching logic. Pervasive smartphone adoption makes… ▽ More,"Submitted 13 January, 2016; originally announced January 2016."
1652,https://arxiv.org/abs/1601.02820,https://arxiv.org/pdf/1601.02820,A new Bayesian regression model for counts in medicine,"Authors: Hamed Haselimashhadi, Veronica Vinciotti, Keming Yu","Abstract: …skewed and power-lawlike distributions. An example of this, which is considered in this paper, is the number of visits to a specialist, often taken as a measure of demand in healthcare. A discrete Weibull regression model was recently proposed for regression problems with a discrete response and it was shown to possess two important features: the ability to… ▽ More","Submitted 12 January, 2016; originally announced January 2016."
1653,https://arxiv.org/abs/1512.08008,https://arxiv.org/pdf/1512.08008,Discovering topic structures of a temporally evolving document corpus,"Authors: Adham Beykikhoshk, Ognjen Arandjelovic, Dinh Phung, Svetha Venkatesh","Abstract: …corpora concerned with the autism spectrum disorder (ASD) and the metabolic syndrome (MetS) -- both increasingly important research subjects with significant social and healthcare consequences. In addition to the collected ASD and metabolic syndrome literature corpora which we made freely available, our contribution also includes an extensive empirical analy… ▽ More","Submitted 25 December, 2015; originally announced December 2015."
1654,https://arxiv.org/abs/1512.06578,https://arxiv.org/pdf/1512.06578,Flexible Attribute-Based Encryption Applicable to Secure E-Healthcare Records,"Authors: Bo Qin, Hua Deng, Qianhong Wu, Josep Domingo-Ferrer, David Naccache, Yunya Zhou","Abstract: In e-healthcare record systems (EHRS), attribute-based encryption (ABE) appears as a natural way to achieve fine-grained access control on health records. Some proposals exploit key-policy ABE (KP-ABE) to protect privacy in such a way that all users are associated with specific access policies and only the ciphertexts matching the users' access policies… ▽ More","Submitted 21 December, 2015; originally announced December 2015."
1655,https://arxiv.org/abs/1512.06492,https://arxiv.org/pdf/1512.06492,Remote Health Coaching System and Human Motion Data Analysis for Physical Therapy with Microsoft Kinect,"Authors: Qifei Wang, Gregorij Kurillo, Ferda Ofli, Ruzena Bajcsy","Abstract: This paper summarizes the recent progress we have made for the computer vision technologies in physical therapy with the accessible and affordable devices. We first introduce the remote health coaching system we build with Microsoft Kinect. Since the motion data captured by Kinect is noisy, we investigate the data accuracy of Kinect with respect to the high accuracy motion capture system. We also… ▽ More","Submitted 20 December, 2015; originally announced December 2015."
1656,https://arxiv.org/abs/1512.05986,https://arxiv.org/pdf/1512.05986,Can Pretrained Neural Networks Detect Anatomy?,"Authors: Vlado Menkovski, Zharko Aleksovski, Axel Saalbach, Hannes Nickisch","Abstract: Convolutional neural networks demonstrated outstanding empirical results in computer vision and speech recognition tasks where labeled training data is abundant. In medical imaging, there is a huge variety of possible imaging modalities and contrasts, where annotated data is usually very scarce. We present two approaches to deal with this challenge. A network pretrained in a different domain with… ▽ More","Submitted 18 December, 2015; originally announced December 2015."
1657,https://arxiv.org/abs/1512.05550,https://arxiv.org/pdf/1512.05550,Exploring Controversy in Twitter,"Authors: Kiran Garimella, Gianmarco De Francisci Morales, Aristides Gionis, Michael Mathioudakis","Abstract: Among the topics discussed on social media, some spark more heated debate than others. For example, experience suggests that major political events, such as a vote for healthcare law in the US, would spark more debate between opposing sides than other events, such as a concert of a popular music band. Exploring the topics of discussion on Twitter and underst… ▽ More","Submitted 17 December, 2015; originally announced December 2015."
1658,https://arxiv.org/abs/1512.04134,https://arxiv.org/pdf/1512.04134,Evaluation of Pose Tracking Accuracy in the First and Second Generations of Microsoft Kinect,"Authors: Qifei Wang, Gregorij Kurillo, Ferda Ofli, Ruzena Bajcsy","Abstract: Microsoft Kinect camera and its skeletal tracking capabilities have been embraced by many researchers and commercial developers in various applications of real-time human movement analysis. In this paper, we evaluate the accuracy of the human kinematic motion data in the first and second generation of the Kinect system, and compare the results with an optical motion capture system. We collected mo… ▽ More","Submitted 13 December, 2015; originally announced December 2015."
1659,https://arxiv.org/abs/1512.03542,https://arxiv.org/pdf/1512.03542,Distilling Knowledge from Deep Networks with Applications to Healthcare Domain,"Authors: Zhengping Che, Sanjay Purushotham, Robinder Khemani, Yan Liu","Abstract: Exponential growth in Electronic Healthcare Records (EHR) has resulted in new opportunities and urgent needs for discovery of meaningful data-driven representations and patterns of diseases in Computational Phenotyping research. Deep Learning models have shown superior performance for robust prediction in computational phenotyping tasks, but suffer from the… ▽ More","Submitted 11 December, 2015; originally announced December 2015."
1660,https://arxiv.org/abs/1512.01731,https://arxiv.org/pdf/1512.01731,Healthcare IT: Is your Information at Risk?,"Authors: Kimmarie Donahue, Shawon Rahman",Abstract: Healthcare Information Technology (IT) has made great advances over the past few years and while these advances have enable healthcare professionals to provide higher quality healthcare to a larger number of individuals it also provides the criminal element more opportunities to… ▽ More,"Submitted 30 November, 2015; originally announced December 2015."
1661,https://arxiv.org/abs/1512.01680,https://arxiv.org/pdf/1512.01680,A Shapley Value Solution to Game Theoretic-based Feature Reduction in False Alarm Detection,"Authors: Fatemeh Afghah, Abolfazl Razi, Kayvan Najarian","Abstract: False alarm is one of the main concerns in intensive care units and can result in care disruption, sleep deprivation, and insensitivity of care-givers to alarms. Several methods have been proposed to suppress the false alarm rate through improving the quality of physiological signals by filtering, and developing more accurate sensors. However, significant intrinsic correlation among the extracted… ▽ More","Submitted 5 December, 2015; originally announced December 2015."
1662,https://arxiv.org/abs/1511.09099,https://arxiv.org/pdf/1511.09099,Position paper: a general framework for applying machine learning techniques in operating room,"Authors: Filippo Maria Bianchi, Enrico De Santis, Hedieh Montazeri, Parisa Naraei, Alireza Sadeghian","Abstract: In this position paper we describe a general framework for applying machine learning and pattern recognition techniques in healthcare. In particular, we are interested in providing an automated tool for monitoring and incrementing the level of awareness in the operating room and for identifying human errors which occur during the laparoscopy surgical operati… ▽ More","Submitted 29 November, 2015; originally announced November 2015."
1663,https://arxiv.org/abs/1511.07938,https://arxiv.org/pdf/1511.07938,Temporal Convolutional Neural Networks for Diagnosis from Lab Tests,"Authors: Narges Razavian, David Sontag","Abstract: Early diagnosis of treatable diseases is essential for improving healthcare, and many diseases' onsets are predictable from annual lab tests and their temporal trends. We introduce a multi-resolution convolutional neural network for early detection of multiple diseases from irregularly measured sparse lab values. Our novel architecture takes as input bot… ▽ More","Submitted 10 March, 2016; v1 submitted 24 November, 2015; originally announced November 2015."
1664,https://arxiv.org/abs/1511.07707,https://arxiv.org/pdf/1511.07707,Bioinspired interfacial materials with enhanced drop mobility: From fundamentals to multifunctional applications,"Authors: Chonglei Hao, Yahua Liu, Xuemei Chen, Jing Li, Mei Zhang, Yanhua Zhao, Zuankai Wang","Abstract: …interfacial materials with enhanced drop mobility that mimic the innate functionalities of nature will have significant impact on the energy, environment and global healthcare. In spite of extensive progress, the state of the art of interfacial materials have not reached the level of maturity sufficient for industrial applications in terms of scalability, st… ▽ More","Submitted 24 November, 2015; originally announced November 2015."
1665,https://arxiv.org/abs/1511.05942,https://arxiv.org/pdf/1511.05942,Doctor AI: Predicting Clinical Events via Recurrent Neural Networks,"Authors: Edward Choi, Mohammad Taha Bahadori, Andy Schuetz, Walter F. Stewart, Jimeng Sun","Abstract: Leveraging large historical data in electronic health record (EHR), we developed Doctor AI, a generic predictive model that covers observed medical conditions and medication uses. Doctor AI is a temporal model using recurrent neural networks (RNN) and was developed and applied to longitudinal time stamped EHR data from 260K patients over 8 years. Encounter records (e.g. diagnosis codes, medication… ▽ More","Submitted 28 September, 2016; v1 submitted 18 November, 2015; originally announced November 2015."
1666,https://arxiv.org/abs/1511.03204,https://arxiv.org/pdf/1511.03204,Improving Efficiency of Hospitals and Healthcare Centres,Authors: Prachi Kariya,"Abstract: The Project aims at improving the efficiency of hospitals and healthcare centres using Big Data Analytics to evaluate identified KPIs (Key Performance Indicators) of its various functions. The Dashboards designed using computer technology serves as an interactive and dynamic tool for various stakeholders, which helps in optimising performance of various func… ▽ More","Submitted 10 November, 2015; originally announced November 2015."
1667,https://arxiv.org/abs/1511.02436,https://arxiv.org/pdf/1511.02436,Learning Linguistic Biomarkers for Predicting Mild Cognitive Impairment using Compound Skip-grams,"Authors: Sylvester Olubolu Orimaye, Kah Yee Tai, Jojo Sze-Meng Wong, Chee Piau Wong","Abstract: Predicting Mild Cognitive Impairment (MCI) is currently a challenge as existing diagnostic criteria rely on neuropsychological examinations. Automated Machine Learning (ML) models that are trained on verbal utterances of MCI patients can aid diagnosis. Using a combination of skip-gram features, our model learned several linguistic biomarkers to distinguish between 19 patients with MCI and 19 healt… ▽ More","Submitted 9 December, 2015; v1 submitted 7 November, 2015; originally announced November 2015."
1668,https://arxiv.org/abs/1510.08897,https://arxiv.org/pdf/1510.08897,AIDE: An Automated Sample-based Approach for Interactive Data Exploration,"Authors: Kyriaki Dimitriadou, Olga Papaemmanouil, Yanlei Diao","Abstract: …the data in a meaningful way. Such an automated system is crucial for deriving insights from complex datasets found in many big data applications such as scientific and healthcare applications as well as for reducing the human effort of data exploration. Towards this end, we present AIDE, an Automatic Interactive Data Exploration framework that assists users… ▽ More","Submitted 29 October, 2015; originally announced October 2015."
1669,https://arxiv.org/abs/1510.08539,https://arxiv.org/pdf/1510.08539,There is Individualized Treatment. Why Not Individualized Inference?,"Authors: Keli Liu, Xiao-Li Meng",Abstract: …inference implements this idea for control problems (rather than patients). Its potential for improving data analysis matches personalized medicine's for improving healthcare. The central issue--for both individualized medicine and individualized inference--is how to make the right relevance robustness trade-off: if we exercise too much judgement in dete… ▽ More,"Submitted 28 October, 2015; originally announced October 2015."
1670,https://arxiv.org/abs/1510.06837,https://arxiv.org/pdf/1510.06837,Economics of Internet of Things (IoT): An Information Market Approach,"Authors: D. Niyato, X. Lu, P. Wang, D. I. Kim, Z. Han","Abstract: …of things (IoT) has been proposed to be a new paradigm of connecting devices and providing services to various applications, e.g., transportation, energy, smart city, and healthcare. In this paper, we focus on an important issue, i.e., economics of IoT, that can have a great impact to the success of IoT applications. In particular, we adopt and present the i… ▽ More","Submitted 23 October, 2015; originally announced October 2015."
1671,https://arxiv.org/abs/1510.05577,https://arxiv.org/pdf/1510.05577,Application of Machine Learning Techniques in Human Activity Recognition,"Authors: Jitenkumar Babubhai Rana, Rashmi Shetty, Tanya Jha",Abstract: …in the field of pervasive computing. This emerging popularity can be attributed to its myriad of real-life applications primarily dealing with human-centric problems like healthcare and elder care. Many research attempts with data mining and machine learning techniques have been undergoing to accurately detect human activities for e-health systems. This pape… ▽ More,"Submitted 19 October, 2015; originally announced October 2015."
1672,https://arxiv.org/abs/1510.04197,https://arxiv.org/pdf/1510.04197,A Privacy Preserving Improvement for SRTA in Telecare Systems,"Authors: Seyed Salman Sajjadi Ghaemmaghami, Mahtab Mirmohseni, Afrooz Haghbin","Abstract: …a modern communication technology, which provides authentication and identification through a nonphysical contact. Recently, the use of this technology is almost developed in healthcare environments. Although RFID technology can prepare sagacity in systems, privacy and security issues ought to be considered before. Recently, in 2015, Li et al. proposed SRTA,… ▽ More","Submitted 14 October, 2015; originally announced October 2015."
1673,https://arxiv.org/abs/1510.03051,https://arxiv.org/pdf/1510.03051,Inferring disease correlation from healthcare data,"Authors: Gargi Priyadarshini, Ashish Anand","Abstract: Electronic Health Records maintained in health care settings are a potential source of substantial clinical knowledge. The massive volume of data, unstructured nature of records and obligatory requirement of domain acquaintance together pose a challenge in knowledge extraction from it. The aim of this study is to overcome this challenge with a methodical analysis, abstraction and summarization of… ▽ More","Submitted 11 October, 2015; originally announced October 2015."
1674,https://arxiv.org/abs/1510.02261,https://arxiv.org/pdf/1510.02261,Repeated transcranial direct current stimulation (tDCS) in nondepressed reduces levels of reported negative affects from daily stressors,"Authors: Adelaide Austin, Gabriela Jiga-Boy, Sara Rea, Simon Newstead, Sian Roderick, Nick J Davis, R. Marc Clement, Frederic Boy","Abstract: …or losses) are influenced by mood. The negative impact of these behavioural responses is felt at the individual level, but it also imposes major economic burden on modern healthcare systems. Although much research have been undertaken to understand the underlying mechanisms of depressed mood and design efficient treatment pathways, comparatively little was d… ▽ More","Submitted 10 February, 2016; v1 submitted 8 October, 2015; originally announced October 2015."
1675,https://arxiv.org/abs/1509.07578,https://arxiv.org/pdf/1509.07578,A Social Network Framework to Explore Healthcare Collaboration,"Authors: Uma Srinivasan, Shahadat Uddin","Abstract: A patient-centric approach to healthcare leads to an informal social network among medical professionals. This chapter presents a research framework to: identify the collaboration structure among physicians that is effective and efficient for patients, discover effective structural attributes of a collaboration network that evolves during the course of provi… ▽ More","Submitted 23 September, 2015; originally announced September 2015."
1676,https://arxiv.org/abs/1509.07266,https://arxiv.org/pdf/1509.07266,CRDT: Correlation Ratio Based Decision Tree Model for Healthcare Data Mining,"Authors: Smita Roy, Samrat Mondal, Asif Ekbal","Abstract: The phenomenal growth in the healthcare data has inspired us in investigating robust and scalable models for data mining. For classification problems Information Gain(IG) based Decision Tree is one of the popular choices. However, depending upon the nature of the dataset, IG based Decision Tree may not always perform well as it prefers the attribute with mor… ▽ More","Submitted 24 September, 2015; originally announced September 2015."
1677,https://arxiv.org/abs/1509.05112,https://arxiv.org/pdf/1509.05112,Models and Representations for Fractal Social Organizations,Authors: Arianit Pajaziti,"Abstract: …FSO concepts as a potential solution. In the first simulation model we demonstrate that by the use of FSO properties the individuals may benefit by receiving more qualitative healthcare services, while in the second simulation model we show how it might be possible to improve the fall detection systems by the use of FSO mechanism. ▽ More","Submitted 16 September, 2015; originally announced September 2015."
1678,https://arxiv.org/abs/1509.04852,https://arxiv.org/pdf/1509.04852,Coverage-Driven Verification - An approach to verify code for robots that directly interact with humans,"Authors: Dejanira Araiza-Illan, David Western, Anthony Pipe, Kerstin Eder","Abstract: Collaborative robots could transform several industries, such as manufacturing and healthcare, but they present a significant challenge to verification. The complex nature of their working environment necessitates testing in realistic detail under a broad range of circumstances. We propose the use of Coverage-Driven Verification (CDV) to meet this challenge.… ▽ More","Submitted 16 September, 2015; originally announced September 2015."
1679,https://arxiv.org/abs/1509.04828,https://arxiv.org/pdf/1509.04828,Estimating heterogeneous graphical models for discrete data with an application to roll call voting,"Authors: Jian Guo, Jie Cheng, Elizaveta Levina, George Michailidis, Ji Zhu","Abstract: …to several categories that share some common structure. An example for such a setting is voting records of legislators on different issues, such as defense, energy, and healthcare. We develop a Markov graphical model to characterize the heterogeneous dependence structures arising from such data. The model is fitted via a joint estimation method that preserve… ▽ More","Submitted 16 September, 2015; originally announced September 2015."
1680,https://arxiv.org/abs/1509.02021,https://arxiv.org/pdf/1509.02021,Simple Empirical Model for Identifying Rheological Properties of Soft Biological Tissues,"Authors: Yo Kobayashi, Mariko Tsukune, Tomoyuki Miyashita, Masakatsu G. Fujie",Abstract: Understanding the rheological properties of soft biological tissue is a key issue for mechanical systems used in the healthcare field. We propose a simple empirical model using Fractional Dynamics and Exponential Nonlinearity (FDEN) to identify the rheological properties of soft biological tissue. The model is derived from detailed material measurements usin… ▽ More,"Submitted 7 September, 2015; originally announced September 2015."
1681,https://arxiv.org/abs/1508.03722,https://arxiv.org/pdf/1508.03722,Anticipatory Mobile Digital Health: Towards Personalised Proactive Therapies and Prevention Strategies,"Authors: Veljko Pejovic, Abhinav Mehrotra, Mirco Musolesi","Abstract: The last two centuries saw groundbreaking advances in the field of healthcare: from the invention of the vaccine to organ transplant, and eradication of numerous deadly diseases. Yet, these breakthroughs have only illuminated the role that individual traits and behaviours play in the health state of a person. Continuous patient monitoring and individually-ta… ▽ More","Submitted 15 August, 2015; originally announced August 2015."
1682,https://arxiv.org/abs/1507.08569,https://arxiv.org/pdf/1507.08569,HMIoT: A New Healthcare Model Based on Internet of Things,"Authors: Mohsen Yaghoubi Suraki, Morteza Yaghoubi Suraki, Leila SourakiAzad","Abstract: In recent century, with developing of equipment, using of the internet and things connected to the internet is growing. Therefore, the need for informing in the process of expanding the scope of its application is very necessary and important. These days, using intelligent and autonomous devices in our daily lives has become commonplace and the Internet is the most important part of the relationsh… ▽ More","Submitted 28 July, 2015; originally announced July 2015."
1683,https://arxiv.org/abs/1507.06120,https://arxiv.org/pdf/1507.06120,Towards Storytelling from Visual Lifelogging: An Overview,"Authors: Marc Bolaños, Mariella Dimiccoli, Petia Radeva","Abstract: …considerable potential for knowledge mining concerning how people live their lives, hence, they open up new opportunities for many potential applications in fields including healthcare, security, leisure and the quantified self. However, automatically building a story from a huge collection of unstructured egocentric data presents major challenges. This pape… ▽ More","Submitted 20 July, 2016; v1 submitted 22 July, 2015; originally announced July 2015."
1684,https://arxiv.org/abs/1507.03659,https://arxiv.org/pdf/1507.03659,A Study of the Management of Electronic Medical Records in Fijian Hospitals,"Authors: Swaran S. Ravindra, Rohitash Chandra, Virallikattur S. Dhenesh","Abstract: Despite having a number of benefits for healthcare settings, the successful implementation of health information systems (HIS) continues to be a challenge in many developing countries. This paper examines the current state of health information systems in government hospitals in Fiji. It also investigates if the general public as well as medical practitioner… ▽ More","Submitted 2 August, 2017; v1 submitted 13 July, 2015; originally announced July 2015."
1685,https://arxiv.org/abs/1507.01461,https://arxiv.org/pdf/1507.01461,Revisiting Large Scale Distributed Machine Learning,Authors: Radu Cristian Ionescu,"Abstract: …the focus of machine learning has shifted from being able to infer from small training samples to dealing with large scale high-dimensional data. In domains such as personal healthcare applications, which motivates this survey, distributed machine learning is a promising line of research, both for scaling up learning algorithms, but mostly for dealing with d… ▽ More","Submitted 6 July, 2015; originally announced July 2015."
1686,https://arxiv.org/abs/1507.00553,https://arxiv.org/pdf/1507.00553,Business Models for e-Health: Evidence from Ten Case Studies,Authors: Chris Kimble,Abstract: An increasingly aging population and spiraling healthcare costs have made the search for financially viable… ▽ More,"Submitted 2 July, 2015; originally announced July 2015."
1687,https://arxiv.org/abs/1506.08569,https://arxiv.org/pdf/1506.08569,High quality monolayer graphene synthesized by resistive heating cold wall chemical vapour deposition,"Authors: Thomas H. Bointon, Matthew D. Barnes, Saverio Russo, Monica F. Craciun",Abstract: Emerging flexible and wearable technologies such as healthcare electronics and energy-harvest devices could be transformed by the unique properties of graphene. The vision for a graphene-driven industrial revolution is motivating intensive research on the synthesis of (1) high quality and (2) low cost graphene. Hot-wall chemical vapour deposition (CVD) is on… ▽ More,"Submitted 29 June, 2015; originally announced June 2015."
1688,https://arxiv.org/abs/1506.08128,https://arxiv.org/pdf/1506.08128,Gamification of Quantum Mechanics Teaching,"Authors: Ole Eggers Bjælde, Mads Kock Pedersen, Jacob Sherson","Abstract: In this small scale study we demonstrate how a gamified teaching setup can be used effectively to support student learning in a quantum mechanics course. The quantum mechanics games were research games, which were played during lectures and the learning was measured with a pretest/posttest method with promising results. The study works as a pilot study to guide the planning of quantum mechanics co… ▽ More","Submitted 26 June, 2015; originally announced June 2015."
1689,https://arxiv.org/abs/1506.05543,https://arxiv.org/pdf/1506.05543,wHealth - Transforming Telehealth Services,"Authors: Rajib Rana, Margee Hume, John Reilly, Jeffrey Soar",Abstract: A worldwide increase in proportions of older people in the population poses the challenge of managing their increasing healthcare needs within limited resources. To achieve this many countries are interested in adopting telehealth technology. Several shortcomings of state-of-the-art telehealth technology constrain widespread adoption of telehealth services.… ▽ More,"Submitted 17 June, 2015; originally announced June 2015."
1690,https://arxiv.org/abs/1506.00528,https://arxiv.org/pdf/1506.00528,Medical Synonym Extraction with Concept Space Models,"Authors: Chang Wang, Liangliang Cao, Bowen Zhou","Abstract: In this paper, we present a novel approach for medical synonym extraction. We aim to integrate the term embedding with the medical domain knowledge for healthcare applications. One advantage of our method is that it is very scalable. Experiments on a dataset with more than 1M term pairs show that the proposed approach outperforms the baseline approaches by a…","Submitted 1 June, 2015; originally announced June 2015."
1691,https://arxiv.org/abs/1505.05229,https://arxiv.org/pdf/1505.05229,Variable subset selection via GA and information complexity in mixtures of Poisson and negative binomial regression models,"Authors: T. J. Massaro, H. Bozdogan","Abstract: Count data, for example the number of observed cases of a disease in a city, often arise in the fields of healthcare analytics and epidemiology. In this paper, we consider performing regression on multivariate data in which our outcome is a count. Specifically, we derive log-likelihood functions for finite mixtures of regression models involving counts that… ▽ More","Submitted 19 May, 2015; originally announced May 2015."
1692,https://arxiv.org/abs/1505.04746,https://arxiv.org/pdf/1505.04746,Spatial database implementation of fuzzy region connection calculus for analysing the relationship of diseases,"Authors: Somaye Davari, Nasser Ghadiri","Abstract: Analyzing huge amounts of spatial data plays an important role in many emerging analysis and decision-making domains such as healthcare, urban planning, agriculture and so on. For extracting meaningful knowledge from geographical data, the relationships between spatial data objects need to be analyzed. An important class of such relationships are topological… ▽ More","Submitted 10 May, 2016; v1 submitted 18 May, 2015; originally announced May 2015."
